BILIBILI2,ID,EQUAL,DATE,COMMENTS,,
BILIBILI2,好学生转转,保密,2020-10-17 23:55,不好意思，那些洗地的ip在中国的我们不承认是中华儿女[辣眼睛][辣眼睛][辣眼睛][辣眼睛]看到一些粉洗白的操作真的又气又迷[辣眼睛][灵魂出窍],1,0
BILIBILI2,yc洋小葱,保密,2020-10-17 20:01,防弹？防得了导弹吗[吃瓜],1,0
BILIBILI2,所见黑非白,男,2020-10-17 19:57,这还有人舔呢？贱不贱哪，太贱了，我就怼这个,1,0
BILIBILI2,yourDecency,保密,2020-10-17 18:20,铭记历史，封杀防弹！！！,0,0
BILIBILI2,斯年嘉人,保密,2020-10-17 17:40,绝对还是很多人喜欢的，我们高中好多混韩圈的，之前班里学习成绩最好的女生就在追bts，很疯狂的那种，今天上课历史老师提到抗美援朝说韩国男团不好，要坚定国家立场的时候，我前面的女生一副很生气的样子，像要站起来和老师吵一样（她平常上课时都会欣赏韩团的专辑，好像是yg的男团）。,1,0
BILIBILI2,御柒雨落,保密,2020-10-17 17:30,这真的无挽回余地了，涉及到国家问题，无论“哥哥们”在怎么“解释”（洗白），都是没用的了，我真的服了，之前我朋友有向我安利过，我因为不喜欢韩流就没怎么听，我是真的真的没想到，我第一次完完整整地认识他们是在这样的视频底下。当美国人的舔狗挺好的呀，美国疫情那么严重还依然待在美国，真的是“防弹”,0,0
BILIBILI2,啾一声声,保密,2020-10-17 17:09,说娘炮我不大苟同，但你是因为骂人词穷 可以接受。,1,2
BILIBILI2,pop子本人今天依旧愉悦,保密,2020-10-17 17:07,对不起，我已经孤军奋战去爆破两个洗白视频了，我希望我的私信没事[doge],4,0
BILIBILI2,霞雀不知云归处,男,2020-10-17 16:51,现在对追星族有下意识的抵触和反感，到不是一棒子打死，是真的没有让我正视的感官，各种层出不穷的洗白，啥都洗，反正就是“我喜欢的哥哥怎么可能是坏的呢，一定是事出有因，然后脑袋里吧啦吧啦构思出一套好莱坞电影的连环套路”，我个人不太明白追星的意义到底是什么，当然这是个人爱好我也不想评论，但是涉及到一些国家荣辱问题还能洗我真觉得很贱，贱到我连对它扣字都ex，真不害臊不丢脸嘛？[疑惑][吐]希望还在洗的人都有事[保佑],2,0
BILIBILI2,差不多得了熬,保密,2020-10-17 16:46,？？？这是什么脑瘫言论啊？,2,0
BILIBILI2,adj桃子,女,2020-10-17 16:45,真就三观跟着五官走呗,1,0
BILIBILI2,LMX灵天,保密,2020-10-17 16:44,这种脸我们能一拳打烂，如同欺负挑事的小屁孩，他们只会挑事，哭，没有大人就狗屁不是。,0,0
BILIBILI2,步微月,女,2020-10-17 15:50,如果有理智的粉丝，希望可以看看这个视频，央视新闻发的第七批在韩中国人民志愿军烈士遗骸回国，第七批:BV1na4y1j765,4,0
BILIBILI2,Free_Britney,保密,2020-10-17 15:44,这但凡有点历史知识也不至于这样吧，不过也对上梁不正下梁歪[吃瓜],2,0
BILIBILI2,E客客客,男,2020-10-17 15:28,有些追星到狂魔的粉我真的不太理解，你这么爱他们干脆去韩国秀脑子去吧[笑]基本底线还是要有,7,0
BILIBILI2,Barry_zh,男,2020-10-17 15:28,玩🥚少年团 没一个好看,1,0
BILIBILI2,磕CP中莫挨老子,保密,2020-10-17 15:19,就这样的团，居然还有人在洗白？这是追星把脑子给追没了吗？突然觉得肖战都没有那么恶心的呢，原来还有更恶心的事情呀，套用肖战粉丝的一句话，真的刷新了我的三观[笑],11,2
BILIBILI2,人间之鉴,保密,2020-10-17 14:51,那些维护防弹少年团的恶臭粉丝是真的可恨,4,0
BILIBILI2,谂知,女,2020-10-17 14:35,之前不理解限韩令的意义，现在请务必加大力度！,6,2
BILIBILI2,路旁的青石,男,2020-10-17 14:28,《解救肖战大作战》,3,0
BILIBILI2,坚决抵制网暴,保密,2020-10-17 14:11,妈的，我原来还以为指的是中韩,1,0
BILIBILI2,柠安小萌,女,2020-10-17 14:09,？？？？[疑惑],1,0
BILIBILI2,墨寖,男,2020-10-17 13:52,很厉害，刚刚看见一个人说什么要以史为鉴，但要看向未来，什么巴拉巴拉的是不是想说让我们忘了之前的那些事？洗白已经是怎么洗的了？,0,2
BILIBILI2,路过千年前,保密,2020-10-17 13:48,我觉得这个什么屁团的孝子还是挺多的吧,2,0
BILIBILI2,墨寖,男,2020-10-17 13:42,B站黑名单为什么要有上限，这些人好脑残啊，拉黑还有上线,0,0
BILIBILI2,向丞哥一样,女,2020-10-17 13:35,说真的他们真的不好看啊在长相上来说,2,0
BILIBILI2,新紧同学鸭,女,2020-10-17 13:32,我跟我们班同学说我们班同学说他是讽刺美国的（我那同学不追韩圈我要怎么向她解释，想知道这个团是不是给她钱了）,1,0
BILIBILI2,新紧同学鸭,女,2020-10-17 13:32,QQ音乐的小组说你们脱粉是因为“你们是假粉”，“追星还论国籍”，“你们买过什么吗就说脱粉这种话”，我tm直接醉了……所谓理智粉？,1,0
BILIBILI2,超超超超可爱的仙女,保密,2020-10-17 13:07,真把自己当个人物了,0,0
BILIBILI2,暮色持伞触愁绪,女,2020-10-17 12:41,他们这是要解救肖战割割？？？？,9,0
BILIBILI2,61437536834_bili,保密,2020-10-17 12:38,有些人就是吃得太饱了[滑稽],0,0
BILIBILI2,懦弱的谎言,男,2020-10-17 12:34,"尽是些什么玩意啊！要我说，国家在收复台湾之后。   
什么朝鲜日本的都应该安排一下，将这些被蒙蔽扭曲的民众，从财阀和帝制的压迫下解放出来，好及时为我们大中华文明多做贡献。",1,0
BILIBILI2,LA20王,女,2020-10-17 12:23,"https://b23.tv/oCzfuM
大家看这个，大型洗地现场[捂脸]我都被这些人彻地刷新三观下限了，看来他们割割rh它们很自豪呢[辣眼睛]",5,0
BILIBILI2,宇智波_沙雕网友,男,2020-10-17 12:18,他们粉丝防弹https://b23.tv/MOnqju,7,3
BILIBILI2,间奏ing,保密,2020-10-17 12:15,呵呵棒子就是棒子,0,0
BILIBILI2,宁什撒硌,女,2020-10-17 12:11,真的是,0,0
BILIBILI2,蓠心鎖,保密,2020-10-17 11:31,我给你们曝光个酷狗人才,0,0
BILIBILI2,就叫无名氏了,保密,2020-10-17 11:28,看见那么多洗白的我就感觉挺寒心,0,0
BILIBILI2,最爱我的梦,男,2020-10-17 11:25,什么啊，男不男女不女的,2,0
BILIBILI2,天雨_流芳,保密,2020-10-17 11:06,入饭圈和有脑子你只能选一个，入了饭圈脑子就要抛掉，要想保留住你的脑子，那就永远别入饭圈。,0,0
BILIBILI2,太中二没救了,保密,2020-10-17 11:03,BV15Z4y1L7E2新的跪舔视频出来了[偷笑]up还开小号骂人删评，看我动态,1,0
BILIBILI2,我很闲我不甜,女,2020-10-17 11:03,泰亨到底整没整过啊[疑惑],1,2
BILIBILI2,瑞白六出花,女,2020-10-17 10:53,完蛋少年团,0,0
BILIBILI2,魅QX,保密,2020-10-17 10:53,别把人粉丝说的这么好，他们的粉丝去外网造谣中国，侮辱先烈，诋毁中国！还用各种方法洗白！哪有你说的那么好听！去外网代表中国人道歉说中国错了！这都是他们的粉丝米蛆干出来的事,3,0
BILIBILI2,醋扮柠檬水,保密,2020-10-17 10:33,国家面前无偶像,1,0
BILIBILI2,王鍀明,男,2020-10-17 10:05,https://b23.tv/aud9qH,1,0
BILIBILI2,清昏夜灯,保密,2020-10-17 10:03,完蛋少年团,0,0
BILIBILI2,请爱世界,保密,2020-10-17 9:55,不介意多出一个市,0,0
BILIBILI2,佐藤太郎Official,保密,2020-10-17 8:52,"BV1na4y1L7KA
冲刺！冲刺！冲刺！",2,1
BILIBILI2,雨說体欲徐静雨,男,2020-10-17 8:36,怎么一群女孩子在这里？  那么娘,0,0
BILIBILI2,秦同学要温柔,女,2020-10-17 8:26,好的，你这么说，再见了,0,0
BILIBILI2,死胖子别喝奶茶了,男,2020-10-17 7:28,"BV15Z4y1L7E2

给大家见识一下",4,3
BILIBILI2,real_Chenyi,女,2020-10-17 7:19,风很大，我要走了，国家是底线,0,0
BILIBILI2,带hiphop整活专家,男,2020-10-17 7:16,鸭嘴兽,0,0
BILIBILI2,颜杨啊,保密,2020-10-17 6:58,放蛋少年团[微笑],0,0
BILIBILI2,我是甜妹才怪,保密,2020-10-17 6:40,一帮丑人也不知道为什么会有人喜欢,2,0
BILIBILI2,晚晚会敲碎你的猪脑喔,女,2020-10-17 5:19,韩国有些时候真的挺让人无语的,0,0
BILIBILI2,耀阳滚烫也是皓月清凉,保密,2020-10-17 5:06,死人团[偷笑],0,0
BILIBILI2,小姬爱小白゛,女,2020-10-17 5:01,哗众取宠的跳梁小丑罢了，真以为自己有多大本事能喝和一个国家对抗？不自量力,3,0
BILIBILI2,幽兰拿铁加碧根果碎,女,2020-10-17 4:54,贱不贱哪,0,0
BILIBILI2,yeerhc,女,2020-10-17 4:35,我想看粉丝的反应，不会还有人赖着不脱粉吧,2,1
BILIBILI2,吵过架扣扣,保密,2020-10-17 4:09,从来都不喜欢他们,0,0
BILIBILI2,鼠宝受气包罢了,男,2020-10-17 4:09,完 蛋 少 年 团,1,0
BILIBILI2,蔷薇幽羽,男,2020-10-17 3:29,最过分的是一群脑残粉喜欢洗,1,0
BILIBILI2,墨怀矜,保密,2020-10-17 3:13,爬,0,0
BILIBILI2,墨怀矜,保密,2020-10-17 3:13,你的20岁在家吹着空调花着父母的钱舒舒服服地追着星 ，而有的人的20岁却永远留在了那个陌生国度的冰冷雪地里，你还拿着键盘去给别人洗白，要抹掉那一段历史，洗白的套粉你有没有良心啊，贱不贱啊。（摘自豆瓣网友),3,0
BILIBILI2,性感狗头,女,2020-10-17 3:03,在国家面前无偶像，不敢相信还有人洗，看到他们我突然觉得XZ还挺好看的[doge],0,0
BILIBILI2,草莓酱free,保密,2020-10-17 2:22,爬,0,0
BILIBILI2,追星穷人一个,保密,2020-10-17 1:39,要不是因为偶像是🇰🇷人真的不会关注韩国，看过很多人说过前面这段话，那现在确实可以解放了,0,0
BILIBILI2,中国港澳台懂吗,保密,2020-10-17 1:36,不接受洗白 中国港澳台[笑]不认同的湾湾给爷爪巴 我五级号多的很 欢迎贱骨子举报[tv_抠鼻],3,0
BILIBILI2,向阳也向雨,男,2020-10-17 1:35,这些都是些什么垃圾玩意，呕,0,0
BILIBILI2,冰的块,女,2020-10-17 1:25,抛开别的不说，粉它们的，一个个化妆加都快模糊了的美颜程度下都这么丑的组合，你们粉的是个啥？,0,1
BILIBILI2,脸上一道车轱辘印,保密,2020-10-17 0:53,防弹？贫铀装甲都给你打穿，头给你打飞。,0,0
BILIBILI2,尘坤,男,2020-10-17 0:52,使劲舔,0,0
BILIBILI2,golden----,男,2020-10-17 0:47,感谢韩国在中国黑名单 美国好儿子的路上越走越远,1,0
BILIBILI2,taetaettt_bili,女,2020-10-17 0:15,？？,0,0
BILIBILI2,陨落的坑神,保密,2020-10-16 22:37,给爷凉,0,0
BILIBILI2,小兔子圆滚滚,女,2020-10-16 22:25,阿这啊这,0,0
BILIBILI2,孝兔子,保密,2020-10-16 21:19,这些什么男团女团的到底有什么魅力，能培养这么多nc粉。像我从来就没关注过明星什么的，完全无法理解他们的想法,2,0
BILIBILI2,BIUxinhuo,男,2020-10-16 20:52,[偷笑],0,0
BILIBILI2,阿受哟,女,2020-10-16 17:29,什么玩意儿这么恶心[辣眼睛],0,0
BILIBILI2,治愈海格,女,2020-10-16 16:46,虽然真的很喜欢防弹但是涉及国家尊严，呵不爱了,0,0
BILIBILI2,波波BoBo鱼,保密,2020-10-16 16:35,狗狗舔主人的视频怎么又出现了,1,0
BILIBILI2,蒙蒙55521,保密,2020-10-16 16:05,送他们一首凉凉！,0,0
BILIBILI2,兵行卒林,男,2020-10-16 15:58,韩国的垃圾居然还有人粉？,1,0
BILIBILI2,小诺爱楚大,男,2020-10-16 15:50,追星女孩请不要忘了你是中国人[思考],1,0
BILIBILI2,百分之75的凯尔,男,2020-10-16 15:43,在？吃波枪子？,0,0
BILIBILI2,葵葵的奶昔丫,女,2020-10-16 15:23,所以呢？我还是喜欢他们啊[再见],1,26
BILIBILI2,134熊奶奶,保密,2020-10-16 14:26,"说实话，不是针对这一个男团。我觉得限韩令真的有必要。
韩国人的脑子。真的是。。。思维太狭隘。",17,0
BILIBILI2,55857515795_bili,保密,2020-10-16 13:36,歪瓜裂枣的,4,0
BILIBILI2,萌二婷婷,女,2020-10-16 13:08,棒子国真的刷新我的认知！这群丑东西还有人喜欢？瞎了吧哈哈,2,0
BILIBILI2,拓山大可,男,2020-10-16 13:05,世界和平,0,0
BILIBILI2,念吉,保密,2020-10-16 13:00,BV1V54y1C7m5看看这个视频吧，很无奈也很寒心,5,0
BILIBILI2,狡猾の中原人,男,2020-10-16 12:59,零容忍,1,0
BILIBILI2,Aeglia,保密,2020-10-16 12:58,"56年前的今天，罗布泊投下了一颗弹
建议拉去试试，看看能不能真防弹，不能的话就去当明年315素材",2,0
BILIBILI2,Ellai,保密,2020-10-16 12:54,他们铭记的是被我中国英雄打死的侵略者,0,0
BILIBILI2,考试加油啊55858586,保密,2020-10-16 12:53,滚蛋,0,0
BILIBILI2,今日份的土豆饼,保密,2020-10-16 12:49,追星不要把脑子追没了,0,0
BILIBILI2,瓜瓜呀呀呀呀,女,2020-10-16 11:31,怎么说呢，因为防弹，韩团基本都受到一定影响。真的求求你们，不是每个韩国人都不在乎中国，我不能说我清楚的知道我粉的韩星有没有这样想，但如果她们真的这样说，我是会直接脱粉的。但实在是球球你们不要在其他韩团下面刷防弹和辱骂我喜欢甚至珍爱的韩团了。真的真的很让人无奈，明明没有做错什么，却要被一起带着辱骂。太过激了真的行不得，我知道这件事带起了中国人的愤怒，我同样也很愤怒，但我不会在所有韩国的明星下面说出那些恶心至极的话语，拜托拜托理智，真的要理智，拜托你们了，我真的很爱她们也真的不希望她们收到这件事的波及,1,4
BILIBILI2,硬盘大湿,保密,2020-10-16 11:26,大概是理解了，就是像日本纪念侵华日军一样，视频太短了，没有评论介绍根本不明白，这就容易让那些没明白的粉丝暴走。,1,0
BILIBILI2,丨黑衣人丨,男,2020-10-16 11:24,我怎么觉得他说的两国应该是朝鲜和韩国？为什么字幕标注说是美韩？有什么依据么？,1,2
BILIBILI2,阙伈妍子,女,2020-10-16 10:07,真的防弹吗？[抠鼻],0,0
BILIBILI2,青青草原懒羊羊626,保密,2020-10-16 10:00,热知识:这个视频是八月的了，粉丝一直藏的很好，八月就有粉丝在微博上让营销号删视频了，辱华男团我先骂为敬。,12,0
BILIBILI2,喜东东Q,女,2020-10-16 9:58,学历史是为了吸取教训 不是为了拉出来鞭尸（搬运）,0,0
BILIBILI2,Enjoy欤乐,保密,2020-10-16 8:27,脑子转颜值，转化量大，转化率低的结果,1,0
BILIBILI2,我永远喜欢七奈,保密,2020-10-16 8:19,肖战粉估计乐开了花，竟然还有比它们脑残的东西,4,0
BILIBILI2,鲨鱼砍辣椒,保密,2020-10-16 8:15,限韩令真的很重要[OK],1,0
BILIBILI2,劈小将一直有理的,保密,2020-10-16 7:45,没有任何回旋的余地（NBA）,0,0
BILIBILI2,只是一个草方块,男,2020-10-16 7:08,韩美有苦难历史？？美帝搞侵略的时候怎么不见得你们流一滴眼泪啊,5,0
BILIBILI2,菠萝冰棒popin,男,2020-10-16 4:43,"科普一下
铁原狙击战，范弗里特向志愿军阵地倾泻4500吨炸弹，率领美军王牌“御林军”美骑一师，在坦克，飞机的掩护下，疯狂攻击六天，依然没能突破志愿军坚守的高台山阵地…
但就在几天前，韩国的防弹少年团却领了以刽子手范弗里特命名的范弗里特奖…这种情况下却依然有国内得粉丝微他们得割割辩护洗白。范弗里特用4500吨弹药都没能做到的事情，却被区区几个韩国艺人做到了…",5,0
BILIBILI2,冷16,女,2020-10-16 4:18,无辜个毛线，拿出证剧来。这有他们不尊重人的话。,1,0
BILIBILI2,文子祥丶釗身,保密,2020-10-16 4:07,韩国少年尽帅。,0,0
BILIBILI2,江小葫芦,男,2020-10-16 2:55,饭圈的人没有国家也没有历史更没有尊严，只有它们垂涎的“偶像”,3,1
BILIBILI2,旭东阿y,男,2020-10-16 2:50,不会还真有xx追⭐呢把?,4,1
BILIBILI2,一个没有感情的killerK,保密,2020-10-16 1:22,辣鸡韩国[生气],3,0
BILIBILI2,机巧少年不会弯,男,2020-10-16 0:39,然而b站好像还有舔的,9,3
BILIBILI2,白露丨为霜,保密,2020-10-15 23:28,假如开战，兵哥哥们有机会带几块他们的头盖骨回来。,3,0
BILIBILI2,小白白丶415,男,2020-10-15 23:20,憨批,0,0
BILIBILI2,丿给十年后的你,男,2020-10-15 19:26,之前粉丝给韩国军方捐物资的那事就可以看出来这群人的脑回路究竟是怎么长的，说实话，我是真不知道那牵头人是怎么联系上韩国军方部队的，并且还真就把物资送到了，难道韩国军方千疮百孔？任何人都可以联系到吗？这放以前妥妥的汉奸卖国贼吧？另外鬼知道带头那个是不太间谍有没有夹带私货进去,9,1
BILIBILI2,Mission_E,男,2020-10-15 18:40,讲真的……正经人有几个追星的啊[无语]就我个人来说，我今年25，毕业到现在工作两年，每天的生活都被工作，个人感情和家人挤得满满的[呆]我一个月挣8k只是刚够自己和女朋友的花销，网上大批追星族到底哪来那么多精力与金钱去追星的啊[疑惑]当然，富二代官二代除外……,3,2
BILIBILI2,悟吉塔07,男,2020-10-15 17:22,这新闻中这组合发言不管有意无意，你们请记住，我们是中国人，抗美援朝牺牲的烈士英雄，换来我们的安祥生活，喜欢爱豆可以，但得记住自己的祖宗是谁，别盲目，这是中国的地方，国家面前无偶像！,1,0
BILIBILI2,Bili_74082972,保密,2020-10-15 16:37,插眼,0,0
BILIBILI2,15940918401_bili,保密,2020-10-15 14:45,少看这种没脑子的爱豆！,1,0
BILIBILI2,燃蛋,保密,2020-10-15 14:26,棒子,1,0
BILIBILI2,玉米大户赫鲁晓夫,男,2020-10-15 14:04,既不少年也不防弹，就这？,7,0
BILIBILI2,想骑682的某O5人员,保密,2020-10-15 12:32,希望可以出台更严格的限韩令，直接封杀,0,0
BILIBILI2,原来是Frenzy,男,2020-10-15 12:18,去微博看了看，那里的nt粉果然没让我失望[OK],13,1
BILIBILI2,六学居士,男,2020-10-15 12:16,抗美援朝这段历史感觉就中国人知道，朝鲜也知道，然后老美选择失忆！,6,0
BILIBILI2,一条小肥虫,保密,2020-10-15 12:06,我一个朋友之前很粉他们，前两天在群里愤怒的表示自己脱粉了,4,0
BILIBILI2,某运气好的仙男,保密,2020-10-15 12:05,糊穿地心[OK],6,0
BILIBILI2,澪刺恋白,保密,2020-10-15 11:12,好家伙，真不知道财阀怎么形成的？,1,0
BILIBILI2,卧槽bilibili123,保密,2020-10-15 11:08,禁娱令干得漂亮[支持],0,0
BILIBILI2,30岁单身大光棍,男,2020-10-15 11:07,这都是什么鸡鸭偶像。一个都不认识，估计就小年轻女孩喜欢这种娘跑,7,5
BILIBILI2,洅城,女,2020-10-15 10:50,真的不理解那些洗白的，昨天我还在想洗不洗白现在跟我没关系了，现在看来，真xs，有些话说出来难道某些粉丝自己不觉得好笑吗。难道他们不是成年人吗？不知道自己说出的每一句话都是要付出代价？他们说出来的话基本意思肯定都是知道的，但是他们仍然选择说出来了，懂吗？知道为什么会说出来啊，就是因为我们不值得他们说不行，那么多付出都是只是不值得。想想看，一首中文歌听了那么那么久，我们还经常自嘲取乐，回过头来看看，只是因为不值得而已。,3,0
BILIBILI2,幻象镜影,男,2020-10-15 10:45,新冠状病毒 :  满1000个赞，老子就去韩国定居。[滑稽],3,0
BILIBILI2,划人划划划,女,2020-10-15 10:06,请永远限韩令！！！,2,0
BILIBILI2,我真的那么非吗,男,2020-10-15 9:19,还真就有人洗，我很爱国，但哥哥没错[翻白眼],1,0
BILIBILI2,讲话大点儿声,保密,2020-10-15 8:37,恶心，,1,0
BILIBILI2,一杯苦咖啡1944,保密,2020-10-15 8:34,都用了牺牲这个词，牺牲是褒义词，那么对韩美来说敌方不就是中国吗，不就是在说中是侵略方吗，这粉丝还能洗？,9,1
BILIBILI2,摸头杀c,男,2020-10-15 8:27,恶臭饭圈早该整治了，快成了邪教了。,2,0
BILIBILI2,J_K_船长,保密,2020-10-15 8:20,gtmd韩国辣鸡,1,0
BILIBILI2,雅号丶葛饰北斋,女,2020-10-15 7:07,狗屎少年团,1,0
BILIBILI2,Asgard捡破烂儿的诸葛,女,2020-10-15 6:53,饭圈文化是真的真的要整治了！荼毒祖国的下一代[辣眼睛],2,1
BILIBILI2,只是做了多年朋友,保密,2020-10-15 6:29,摆说啦，嗯币A复播啦，你们在乎的国家尊严在五台人眼里只不过是它们换取个人利益的筹码，除此之外啥也不是啊,0,0
BILIBILI2,一苇以渡黄埔江,男,2020-10-15 6:22,有用吗，最后还是赚,1,0
BILIBILI2,腐之森,保密,2020-10-15 5:14,b站有个up主真爱粉，用爱发电给这团剪了四百多个视频，因为这件事脱粉了。一堆脑残粉把那个up主骂惨了，说她回踩，因为脱坑就是回踩，这逻辑可以。搞笑的是，粉丝一边各种难听的话骂她，一边又求她别删视频，因为这团的爱豆还得靠她的视频卖安利吸引流量。和一个脑残粉对线，脑残粉张口自己是中国人很爱国家，但是她并不觉得那个团的话有什么问题，只是立场问题，让大家仁者见仁智者见智。一个不仁一个不智，天造地设一对。,23,4
BILIBILI2,切面玻片,保密,2020-10-15 5:11,希望粉丝不要成为奴才,0,0
BILIBILI2,EtsIrt-,女,2020-10-15 5:04,多少沾点...,0,0
BILIBILI2,Damon_R,男,2020-10-15 4:43,粉丝让别人理解自己偶像的立场，但是你们的偶像可从来没有在乎过你们的立场。不要再做被别人踩在脚底下，还要舔别人脚趾的行为了，好吗[高兴],2,0
BILIBILI2,烟灰homer,保密,2020-10-15 4:36,当戏子就好好的当戏子，扯这些东西稍不注意就会把自己扯坑里,1,0
BILIBILI2,咩咩咩高冷,女,2020-10-15 4:26,这个话的意思就是说我们是侵略者啊，不脱粉还洗的赶紧入韩国籍和他们共情去吧，他们不把中国粉丝当人，还上赶着舔呢,2,0
BILIBILI2,没有什么事可,保密,2020-10-15 4:08,没脱粉的都是脑子有病吧，抗美援朝烈士才回家，真是让先烈寒心啊,7,0
BILIBILI2,本萌不肝,男,2020-10-15 3:22,但凡上过初中的人，都学过历史，都知道抗美援朝，希望那些追防弹的还知道自己是个中国人[保佑][OK]瑞思拜,9,0
BILIBILI2,阁下小生07,女,2020-10-15 2:51,可怜的我以后还要继续送钱给他们 诶没办法改不了心,1,0
BILIBILI2,吃葡萄不吐葡萄pierr,保密,2020-10-15 2:41,还是禁韩吧，韩国人都一个尿性就是容易把中国的东西当成是他们的,3,0
BILIBILI2,窗帘遮住C大调和Ctrl,保密,2020-10-15 1:10,我大韩民国逐渐沦为半三星半美国社会[偷笑],2,0
BILIBILI2,如月Koyori,男,2020-10-15 0:59,@hololive,2,0
BILIBILI2,一个loser的自我救赎,保密,2020-10-15 0:52,微博害人,0,0
BILIBILI2,会叽里咕噜的魚,男,2020-10-15 0:30,一直都不喜欢这些娘炮来着,2,0
BILIBILI2,小乖乖哈小乖乖,保密,2020-10-15 0:10,so，追星需理智，你的想法不一定代表你爱豆和你的想法也一样,1,0
BILIBILI2,i潘小胖i,女,2020-10-15 0:01,哪个村里出道的？！土了吧唧男不男女不女的。。。,2,1
BILIBILI2,哇哈哈爱王老吉,保密,2020-10-14 23:38,10月13日，韩国偶像团体防弹少年团发表涉及朝鲜战争的言论一事，该团体所属社BigHit相关负责人在接受采访时作出回应。 负责人表示，该团体演唱会视频长期在中国视频网站上非法流通，这严重侵犯了韩国的文化信息著作权，而中国网友将其有关韩国战争的言论扩大解释为政治言论，这种行为令人哭笑不得。,0,0
BILIBILI2,Terminator-T800,保密,2020-10-14 23:35,大便玩意[吐],1,0
BILIBILI2,凉无孑,男,2020-10-14 22:48,又凉一个,2,0
BILIBILI2,桃桃乐丷,女,2020-10-14 22:27,脱粉和脱国籍的意思罢了,0,0
BILIBILI2,桃桃乐丷,女,2020-10-14 22:26,傻蛋少年团,0,0
BILIBILI2,蹂躏之,保密,2020-10-14 22:14,纯路人，没有别的意思，但是怎么看出来他说的是韩美而不是韩朝的？,0,5
BILIBILI2,棒棒虎_王_,保密,2020-10-14 19:32,"我感觉他们像枪子，根据他们的表现，可能他们从小到大的教育都是对美国中国台湾等等和我们的历史侧重点不一样甚至可能和之前台湾发生的篡改或漏写历史书的事情一样。而且这些韩国小idol们是真的没什么文化，都没经过高中三年毒打（其实是教育，这里是戏称。小学是种子，初中是启蒙，高中是眼界，大学是能力），相当不成熟在世界观等宏观的思想层面，哪怕他们有一技之长（其实唱跳都不行长得也不好的也有），离开荧幕他们（这里指不好的，有的偶像还是可以）可能和你在网上遇到的键盘侠一样。
从我上面讲的可以看出我不惊讶他们的想法，但不管是从客观角度，还是国人立场，也就是于情于理都觉得他们错得离谱，他们可能不清楚几十万人性命的重量。
他们太像被放在玻璃里的玩具了，因为生产出来就是为了供人喜欢，所以迎合大众去塑造自己，但粉丝们的喜欢来得太快太多似乎太容易，就真的觉得这些靠虚无的靠营销和头疼脑热的激情收集的喜爱是可靠的，但他们出玻璃盒子的时候或做出不合粉丝期待的改变的时候，娃娃们的梦就碎了。
他们是一群又早熟又稚嫩的人。",1,1
BILIBILI2,BASTAR_,男,2020-10-14 19:26,割割,0,0
BILIBILI2,诀别千里孤行,男,2020-10-14 18:57,作死小能手防弹[阴险]服气虽然我知道不同国家的人立场不同，可睁眼说瞎话也是绝了，我作为中国人不可能接受这种爱豆。,0,0
BILIBILI2,想想我会怎么送,保密,2020-10-14 17:49,宇宙国是这样的[吐][吐][吐],0,0
BILIBILI2,黄腹鱼,男,2020-10-14 17:47,美国当年帮了韩国，防弹少年团对美国示好很正常。稍微会思考的人认同上面的观点，但是认为他们赚中国人的钱，也该抵制。其实说到底中国人本质上抵制的最后都是喜欢防弹少年团的中国人。,2,2
BILIBILI2,一碗咸豆发,保密,2020-10-14 17:27,韩流粉丝文化输出都整PUA一套一套，[热词系列_害怕],2,0
BILIBILI2,Emma爱妮妮,保密,2020-10-14 17:26,作为一个阿米，刚知道真的很难接受，尤其是学生党把他们当做目标去努力。只能说他们确实是我学习中激励我鼓励我的人，但是我也真的是第一国家。所以真的很可惜很遗憾发生了我最无法接受的事情，总而言之，我已脱粉。以后真的淡然对待追星了，什么话被粉丝吹过头也成了屁话。,3,0
BILIBILI2,小奶昊xnh,保密,2020-10-14 17:19,下面的MgFs真的没救了,0,0
BILIBILI2,锺命涅,保密,2020-10-14 16:49,咦,0,0
BILIBILI2,南缘小哥,保密,2020-10-14 16:45,专门去百度贴吧看了一下，见见世面～[尴尬],1,1
BILIBILI2,梁思申啊啊,保密,2020-10-14 16:35,一生黑!糊团,0,0
BILIBILI2,燮羽烈王后,女,2020-10-14 16:14,以后看到一次骂一次。[吐],2,0
BILIBILI2,爱吃速效救心丸的阿米,男,2020-10-14 16:03,洗洗更健康 妇炎洁 各位不好意思哈 打扰一下 就感觉这的人特别的高端大气上档次 来掺一脚🦶不介意吧,0,0
BILIBILI2,炭烤沙虫腿,保密,2020-10-14 16:03,某些粉丝还在自我催眠呢https://b23.tv/Sh9YGt,4,0
BILIBILI2,枪炮与血液的红色花蕊,男,2020-10-14 15:57,韩国孝子可真是给我孝到了[doge],3,0
BILIBILI2,梧言ZZZ,保密,2020-10-14 15:52,裂开 这都要洗吗？还不脱粉？,3,0
BILIBILI2,洙热感,保密,2020-10-14 15:51,看到那些粉丝说什么那是我的青春，我的信仰，我的动力，对不起如果没有先辈的牺牲，还TM没你呢，现在还有人要买专，还要投票，还自我感动，那么卑微的舔狗，真的恶心到我了，还有粉丝都说出自己就是烂人，要发烂发臭，一句话日子太好过了，我也追星，我也哈过韩，但是要清楚是谁保障了你的生活，让你平安的，现在还喜欢的人真心没救了,8,0
