BTS,146,"No one:
BTS: Fill their song with 100% English

Me: I’m not complaining though I enjoyed it! So proud!!!"
BTS,147,"IM SUING BIGHIT AND BTS


HOW DARE THEY UGH!"
BTS,148,"Jimin: points hand gun at us
Me: “yes please and thank you”"
BTS,149,i'm diamond you know I glow up yeah after stanning bts
BTS,150,"RM: Life is  sweet as honey
ARMYs: YES, HONEY!!!"
BTS,151,"I'm diamond you know I glow up.

 I felt that.
 You felt that."
BTS,152,"New Army's : Please don't 'STOP'
                          str3aming
Me : 'Stop' isn't in our dictionary!!"
BTS,153,"Me: In the middle of a zoom class

Also me: Watching Dynamite on repeat"
BTS,154,OIGAN!!!!NO SE RINDAN HAY COMENTARIOS DE ARMYS QUE DICEN NO LO LOGRAMOS NO LO VAMOS A LOGRAR....
BTS,155,UwU. M?sica refrescante para el invierto..
BTS,156,"Lets get 200 million in 48 hours armys to break the record

Next target : 300 million , let keep str3aming harder and together.
We need 24 million to get 300 million. We need 12 million to reach 300 million. "
BTS,157,"ARMYS, THE ONE'S WHO ARE SPAMMING COMMENTS IN THE NAME OF ONCES AND TWICE ARE NOT REAL ONCE, THEY ARE THEIR ANTIS OR BLONKS TRYING TO RUIN OUR FRIENDSHIP BY PRETENDING TO BE ONCE! INSTEAD, WE PLANNED TO STREAM FOR YOU GUYS :( PLEASE DON'T GET MANIPULATED BY THEM~ BY AN ARMYONCE! DON'T GIVE UP! ARMYONCE FIGHTING!! <3"
BTS,158,"Me: lactose intolerant 
Jungkook: drinks milk
Me: you know what I’ll have a glass of milk"
BTS,159,The only reason im alive rn is because i have to stream and fight these dumb haters.
BTS,160,we are Arabic so love BTS WE SO army's
BTS,161,"people are confused, they don't know who their bias is, here, and IM SORRY, you DONT have a bias now ):"
BTS,162,"Youtube deleting views !!!! Its funny. 

Like they are gonna stop us from reaching 100M in 24 hrs. ARMYs we can do it.
(We did 100M in 24 hrs and 27 mins)"
BTS,163,"Jungkook: ding dong call me on my phone
Armys: your so lucky dingdong!!!"
BTS,164,"I really do love BTS, not just them, but everything, the songs, the performance, their chemistry, and their personality from what I have seen. They have been genuinely good people since the beginning and I appreciate that. Saved me a countless times, inspired me and so on, I’m glad to be a part of this."
BTS,165,"we must prove to everyone that, no matter what, we are achieving our goal. I believe in us ARMY"
BTS,166,"Kim Namjoon
 kimseokjin 
min yoongi
 Jung hoseok "
